Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
49	Theodor	N/A	Unknown	76.2	19	Aug 9	0:42	Helmet of Ten Storms (16947)	Amulet of the Shifting Sands (21507)	Earthfury Epaulets (16844)	Robes of the Exalted (13346)	Belt of Ten Storms (16944)	Empowered Leggings (19385)	General's Mail Boots (16573)	Bracers of Ten Storms (16943)	Gauntlets of Ten Storms (16948)	Rosewine Circle (13178)	Band of Servitude (22721)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Shroud of Pure Thought (19430)	High Warlord's Battle Mace (23464)	Red Dragonscale Protector (19348)	Totem of Life (22396)
50	Balotem	Sanity	Horde	73.8	16	Jul 29	0:37	Helmet of Ten Storms (16947)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Legplates of Ten Storms (16946)	Greaves of Ten Storms (16949)	Loomguard Armbraces (13969)	Harmonious Gauntlets (18527)	Pure Elementium Band (19382)	Cauterizing Band (19140)	Zandalarian Hero Charm (19950)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Totem of Sustaining (23200)
51	Warmail	Safety First	Horde	73.4	20	Aug 16	0:31	Warlord's Mail Helm (16578)	Jeklik's Opaline Talisman (19923)	Champion's Mail Pauldrons (23260)	Zandalar Augur's Hauberk (19828)	Zandalar Augur's Belt (19829)	General's Mail Leggings (16579)	General's Mail Boots (16573)	Zandalar Augur's Bracers (19830)	Gauntlets of New Life (21458)	Band of Mending (22334)	Primalist's Seal (19863)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18471)	Hakkari Loa Cloak (19870)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Totem of Sustaining (23200)
52	Bendoo	N/A	Unknown	72.9	20	Aug 13	0:55	Skyfury Helm (20134)	Charm of the Shifting Sands (21504)	Pauldrons of Elements (16669)	Vest of Elements (16666)	Cord of Elements (16673)	Kilt of Elements (16668)	Bloodmail Boots (14616)	Bindings of Elements (16671)	Gauntlets of Elements (16672)	Rosewine Circle (13178)	Seal of Rivendare (13345)	Royal Seal of Eldre'Thalas (18471)	Draconic Infused Emblem (22268)	Deep Woodlands Cloak (19121)	Glowing Brightwood Staff (812)	N/A	Totem of Sustaining (23200)
53	Healmodos	N/A	Unknown	71.8	20	Aug 2	0:56	Helmet of Ten Storms (16947)	Amulet of the Shifting Sands (21507)	Animist's Spaulders (19928)	Robes of the Exalted (13346)	Whipvine Cord (18327)	Padre's Trousers (18386)	Greaves of Ten Storms (16949)	Bracers of Ten Storms (16943)	Gauntlets of Ten Storms (16948)	Rosewine Circle (13178)	Fordring's Seal (16058)	Zandalarian Hero Charm (19950)	Shard of the Scale (17064)	Hakkari Loa Cloak (19870)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	Totem of Sustaining (23200)
54	Huneybadger	Necrotic	Horde	71.8	20	Aug 7	0:48	Helmet of Ten Storms (16947)	Pendant of the Fallen Dragon (19371)	Epaulets of Ten Storms (16945)	Breastplate of Ten Storms (16950)	Earthfury Belt (16838)	Legplates of Ten Storms (16946)	Greaves of Ten Storms (16949)	Earthfury Bracers (16840)	Earthfury Gauntlets (16839)	Band of Sulfuras (19138)	Primalist's Seal (19863)	Natural Alignment Crystal (19344)	Burst of Knowledge (11832)	Shroud of Pure Thought (19430)	High Warlord's Battle Mace (23464)	Red Dragonscale Protector (19348)	Totem of Life (22396)
55	Kazamakis	RTR	Horde	70.6	20	Jul 29	0:28	Helm of the Lifegiver (18870)	Animated Chain Necklace (18723)	Epaulets of Ten Storms (16945)	Robes of the Exalted (13346)	Mana Igniting Cord (19136)	Salamander Scale Pants (18875)	Greaves of Ten Storms (16949)	Bracers of Ten Storms (16943)	Harmonious Gauntlets (18527)	Primalist's Seal (19863)	Cauterizing Band (19140)	Zandalarian Hero Charm (19950)	Eye of the Beast (13968)	Shroud of Pure Thought (19430)	Lok'amir il Romathis (19360)	Red Dragonscale Protector (19348)	N/A
56	Sufuras	N/A	Unknown	69.7	20	Aug 13	1:02	Helmet of Ten Storms (16947)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Belt of Ten Storms (16944)	Leggings of Immersion (21698)	Betrayer's Boots (19897)	Bracers of Ten Storms (16943)	Gloves of Dark Wisdom (21462)	Ring of the Martyr (21620)	Cauterizing Band (19140)	Vanquished Tentacle of C'Thun (21579)	Shard of the Scale (17064)	Shroud of Pure Thought (19430)	Claw of Chromaggus (19347)	Red Dragonscale Protector (19348)	Totem of Sustaining (23200)
57	Zugwaffen	N/A	Unknown	69.5	20	Aug 1	0:37	Helmet of Ten Storms (16947)	Choker of the Fire Lord (18814)	Earthfury Epaulets (16844)	Robes of the Exalted (13346)	Whipvine Cord (18327)	General's Mail Leggings (16579)	General's Mail Boots (16573)	Loomguard Armbraces (13969)	Gloves of Restoration (18309)	Fordring's Seal (16058)	Rosewine Circle (13178)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Sapphiron Drape (17078)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	N/A
58	Bbk	Daybreak	Horde	68.7	20	Jul 29	0:29	Helmet of Ten Storms (16947)	Amulet of the Shifting Sands (21507)	Epaulets of Ten Storms (16945)	Robes of the Exalted (13346)	Corehound Belt (19162)	Salamander Scale Pants (18875)	Greaves of Ten Storms (16949)	Loomguard Armbraces (13969)	Harmonious Gauntlets (18527)	Rosewine Circle (13178)	Fordring's Seal (16058)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Hide of the Wild (18510)	Scepter of the False Prophet (21839)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
59	Caria	atrocious	Horde	67.9	17	Jul 27	0:32	Helmet of Ten Storms (16947)	Pendant of the Fallen Dragon (19371)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Salamander Scale Pants (18875)	General's Mail Boots (16573)	Bracers of Ten Storms (16943)	Gauntlets of Ten Storms (16948)	Ring of Blackrock (19397)	Cauterizing Band (19140)	Rejuvenating Gem (19395)	Mindtap Talisman (18371)	Shroud of Pure Thought (19430)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Totem of Sustaining (23200)
60	Hexpat	N/A	Unknown	67.7	20	Aug 2	0:46	Helmet of Ten Storms (16947)	Amulet of the Shifting Sands (21507)	Champion's Mail Pauldrons (23260)	Tunic of the Crescent Moon (22409)	Barrage Girdle (18721)	Animist's Leggings (19877)	Seafury Boots (20262)	Bleak Howler Armguards (13208)	Gauntlets of New Life (21458)	Band of Rumination (18103)	Band of Servitude (22721)	Eye of the Beast (13968)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Zulian Scepter of Rites (22713)	Lei of the Lifegiver (19312)	Totem of Sustaining (23200)
61	Gorefeng	N/A	Unknown	67.4	20	Jul 18	0:35	Earthfury Helmet (16842)	Jeklik's Opaline Talisman (19923)	Living Shoulders (15061)	Robes of the Exalted (13346)	Sash of Mercy (14553)	Empowered Leggings (19385)	Faith Healer's Boots (22247)	Bleak Howler Armguards (13208)	Fallbrush Handgrips (13184)	Rosewine Circle (13178)	Cyclopean Band (11824)	Royal Seal of Eldre'Thalas (18471)	Second Wind (11819)	Hide of the Wild (18510)	Aurastone Hammer (17105)	Thaurissan's Royal Scepter (11928)	Totem of Sustaining (23200)
62	Berki	N/A	Unknown	66.5	20	Aug 3	0:26	Zulian Headdress (22720)	Jin'do's Evil Eye (19885)	Animist's Spaulders (19928)	Robes of the Exalted (13346)	Corehound Belt (19162)	Legplates of Ten Storms (16946)	Animist's Boots (19892)	Loomguard Armbraces (13969)	Gloves of Dark Wisdom (21462)	Primalist's Band (19920)	Primalist's Seal (19863)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18471)	Shroud of Pure Thought (19430)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
63	Dzenx	N/A	Unknown	65.2	20	Aug 9	0:35	Tribal War Feathers (12960)	Frostwolf Advisor's Pendant (19096)	Earthfury Epaulets (16844)	Warlord's Mail Armor (16577)	Feralsurge Girdle (18104)	General's Mail Leggings (16579)	General's Mail Boots (16573)	Bleak Howler Armguards (13208)	Gloves of the Messiah (21619)	Primalist's Band (19920)	Rosewine Circle (13178)	Heart of Noxxion (17744)	Royal Seal of Eldre'Thalas (18471)	Cloak of the Hakkari Worshippers (22711)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
64	Wfzare	N/A	Unknown	64.9	20	Aug 3	0:24	Zulian Headdress (22720)	Jin'do's Evil Eye (19885)	Royal Cap Spaulders (14548)	Robes of the Exalted (13346)	Whipvine Cord (18327)	Salamander Scale Pants (18875)	Verdant Footpads (13954)	Loomguard Armbraces (13969)	Gloves of Restoration (18309)	Primalist's Band (19920)	Primalist's Seal (19863)	Royal Seal of Eldre'Thalas (18471)	Briarwood Reed (12930)	Hide of the Wild (18510)	Aurastone Hammer (17105)	Malistar's Defender (17106)	N/A
65	牛能奶	N/A	Unknown	64.3	20	Aug 6	1:11	Dustwind Turban (21472)	Jin'do's Evil Eye (19885)	Animist's Spaulders (19928)	Zandalar Augur's Hauberk (19828)	Corehound Belt (19162)	Legplates of Ten Storms (16946)	Greaves of Ten Storms (16949)	Bracers of Ten Storms (16943)	Dreamweave Gloves (10019)	Band of the Hierophant (13096)	Band of Servitude (22721)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18471)	Shroud of Pure Thought (19430)	Jin'do's Hexxer (19890)	Talon of Furious Concentration (21471)	N/A
66	Kallidorn	N/A	Unknown	64.2	20	Jul 27	0:39	Helmet of Ten Storms (16947)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Robes of the Guardian Saint (21663)	Corehound Belt (19162)	Legplates of Ten Storms (16946)	Greaves of Ten Storms (16949)	Loomguard Armbraces (13969)	Harmonious Gauntlets (18527)	Cauterizing Band (19140)	Fordring's Seal (16058)	Zandalarian Hero Charm (19950)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	N/A
67	Brommy	HordeHub	Horde	63.8	20	Aug 10	0:24	Zulian Headdress (22720)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Corehound Belt (19162)	Empowered Leggings (19385)	Greaves of Ten Storms (16949)	Bracers of Ten Storms (16943)	Gauntlets of Ten Storms (16948)	Primalist's Seal (19863)	Primalist's Band (19920)	Zandalarian Hero Charm (19950)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Claw of Chromaggus (19347)	Red Dragonscale Protector (19348)	Totem of Sustaining (23200)
68	Shocx	N/A	Unknown	63.8	20	Aug 6	0:33	Zulian Headdress (22720)	Amulet of the Shifting Sands (21507)	Animist's Spaulders (19928)	Robes of the Exalted (13346)	Belt of the Inquisition (21500)	Legplates of Ten Storms (16946)	Animist's Boots (19892)	Loomguard Armbraces (13969)	Earthfury Gauntlets (16839)	Band of Mending (22334)	Fordring's Seal (16058)	Second Wind (11819)	Royal Seal of Eldre'Thalas (18471)	Hakkari Loa Cloak (19870)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	N/A
69	Karjuvasika	N/A	Unknown	63.0	19	Aug 12	0:47	Zulian Headdress (22720)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Breastplate of Ten Storms (16950)	Whipvine Cord (18327)	Leggings of Immersion (21698)	Treads of the Wandering Nomad (21810)	Bracers of Ten Storms (16943)	Gauntlets of Ten Storms (16948)	Primalist's Seal (19863)	Primalist's Band (19920)	Carrot on a Stick (11122)	Zandalarian Hero Charm (19950)	Archivist Cape (13386)	Fang of Venoxis (19903)	Lei of the Lifegiver (19312)	Totem of Sustaining (23200)
70	Kotlettbengt	N/A	Unknown	62.8	19	Aug 9	0:46	Helm of the Lifegiver (18870)	Animated Chain Necklace (18723)	Earthfury Epaulets (16844)	Breastplate of Ten Storms (16950)	Belt of Ten Storms (16944)	Padre's Trousers (18386)	Greaves of Ten Storms (16949)	Bracers of Ten Storms (16943)	Gauntlets of Ten Storms (16948)	Fordring's Seal (16058)	Cauterizing Band (19140)	Second Wind (11819)	Royal Seal of Eldre'Thalas (18471)	Hakkari Loa Cloak (19870)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	Totem of Sustaining (23200)
71	好好奶上班	N/A	Unknown	61.9	20	Jul 22	0:54	Helm of the Lifegiver (18870)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Red Dragonscale Breastplate (15047)	Corehound Belt (19162)	Empowered Leggings (19385)	Greaves of Ten Storms (16949)	Bracers of Ten Storms (16943)	Gauntlets of Ten Storms (16948)	Primalist's Band (19920)	Primalist's Seal (19863)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18471)	Hide of the Wild (18510)	Claw of Chromaggus (19347)	Brightly Glowing Stone (18523)	N/A
72	박사님	N/A	Unknown	61.7	20	Aug 2	0:57	Helmet of Ten Storms (16947)	Pendant of the Fallen Dragon (19371)	Epaulets of Ten Storms (16945)	Robes of the Exalted (13346)	Belt of Ten Storms (16944)	Salamander Scale Pants (18875)	General's Mail Boots (16573)	Zandalar Augur's Bracers (19830)	Shadowy Laced Handwraps (18730)	Band of Rumination (18103)	Rosewine Circle (13178)	Second Wind (11819)	Briarwood Reed (12930)	Cloak of the Cosmos (18389)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Totem of Rage (22395)
73	Icaro	ill say it again	Horde	61.5	20	Jul 22	0:33	Helmet of Ten Storms (16947)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Belt of Ten Storms (16944)	Salamander Scale Pants (18875)	Verdant Footpads (13954)	Loomguard Armbraces (13969)	Gauntlets of Ten Storms (16948)	Fordring's Seal (16058)	Pure Elementium Band (19382)	Briarwood Reed (12930)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
74	Dglazed	N/A	Unknown	60.8	19	Jul 26	0:49	Zulian Headdress (22720)	Angelista's Charm (21690)	Epaulets of Ten Storms (16945)	Robes of the Exalted (13346)	Earthfury Belt (16838)	Empowered Leggings (19385)	Greaves of Ten Storms (16949)	Zandalar Augur's Bracers (19830)	Gauntlets of Ten Storms (16948)	Ring of Blackrock (19397)	Primalist's Seal (19863)	Second Wind (11819)	Zandalarian Hero Charm (19950)	Hakkari Loa Cloak (19870)	Claw of Chromaggus (19347)	Arlokk's Hoodoo Stick (19922)	N/A
75	Calabokitos	N/A	Unknown	60.7	20	Jul 23	0:32	Helmet of Ten Storms (16947)	Choker of Enlightenment (17109)	Earthfury Epaulets (16844)	Red Dragonscale Breastplate (15047)	Corehound Belt (19162)	Empowered Leggings (19385)	Greaves of Ten Storms (16949)	Loomguard Armbraces (13969)	Gauntlets of Ten Storms (16948)	Ring of Blackrock (19397)	Fordring's Seal (16058)	Zandalarian Hero Charm (19950)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Lok'amir il Romathis (19360)	Lei of the Lifegiver (19312)	N/A
76	Fluffybunni	N/A	Unknown	60.4	20	Jul 30	0:38	Helmet of Ten Storms (16947)	Angelista's Charm (21690)	Wild Growth Spaulders (18810)	Breastplate of Ten Storms (16950)	Belt of Ten Storms (16944)	Empowered Leggings (19385)	Greaves of Ten Storms (16949)	Bracers of Ten Storms (16943)	Gloves of the Messiah (21619)	Primalist's Seal (19863)	Ring of Blackrock (19397)	Royal Seal of Eldre'Thalas (18471)	Briarwood Reed (12930)	Hide of the Wild (18510)	Jin'do's Hexxer (19890)	Malistar's Defender (17106)	Totem of Sustaining (23200)
77	Zuut	Lost Chapter	Horde	60.3	20	Jul 23	0:41	Helmet of Ten Storms (16947)	Animated Chain Necklace (18723)	Earthfury Epaulets (16844)	Earthfury Vestments (16841)	Earthfury Belt (16838)	General's Mail Leggings (16579)	General's Mail Boots (16573)	Bracers of Ten Storms (16943)	Herbalist's Gloves (7349)	Fordring's Seal (16058)	Band of Servitude (22721)	Briarwood Reed (12930)	Shard of the Scale (17064)	Hide of the Wild (18510)	High Warlord's Battle Mace (23464)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
78	Zugasaurus	N/A	Unknown	59.9	20	Aug 6	0:45	Zulian Headdress (22720)	Animated Chain Necklace (18723)	Mantle of the Scarlet Crusade (22405)	Earthfury Vestments (16841)	Zandalar Augur's Belt (19829)	Earthfury Legguards (16843)	Shimmering Geta (19391)	Zandalar Augur's Bracers (19830)	Earthfury Gauntlets (16839)	Band of Servitude (22721)	Primalist's Seal (19863)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18471)	Hakkari Loa Cloak (19870)	Jin'do's Hexxer (19890)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
79	Rakkzorr	N/A	Unknown	58.8	19	Aug 3	0:46	Helm of the Lifegiver (18870)	Animated Chain Necklace (18723)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Firemaw's Clutch (19400)	Legplates of Ten Storms (16946)	General's Mail Boots (16573)	Bracers of Ten Storms (16943)	Gauntlets of Ten Storms (16948)	Rosewine Circle (13178)	Band of Servitude (22721)	Scarab Brooch (21625)	Talisman of Ephemeral Power (18820)	Sapphiron Drape (17078)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	Totem of the Storm (23199)
80	Tornác	N/A	Unknown	58.7	20	Aug 9	0:49	Coif of Elemental Fury (21804)	Animated Chain Necklace (18723)	Earthfury Epaulets (16844)	Robes of the Exalted (13346)	Corehound Belt (19162)	Bloodtinged Kilt (19895)	Earthfury Boots (16837)	Bracers of Prosperity (18525)	Greenleaf Handwraps (19116)	Band of Servitude (22721)	Fordring's Seal (16058)	Royal Seal of Eldre'Thalas (18471)	Enamored Water Spirit (20503)	Hide of the Wild (18510)	Zulian Scepter of Rites (22713)	Brightly Glowing Stone (18523)	Totem of Rage (22395)
81	Belfette	N/A	Unknown	58.6	20	Jul 30	0:38	Helm of the Lifegiver (18870)	Jin'do's Evil Eye (19885)	Earthfury Epaulets (16844)	Vest of Elements (16666)	Zandalar Augur's Belt (19829)	Seafury Leggings (20260)	Seafury Boots (20262)	Earthfury Bracers (16840)	Seafury Gauntlets (20257)	Iridium Circle (11987)	Ring of Subtlety (19038)	Second Wind (11819)	Zandalarian Hero Charm (19950)	Hide of the Wild (18510)	Wushoolay's Poker (19965)	Rhombeard Protector (13205)	N/A
82	Amkolum	N/A	Unknown	58.3	20	Aug 5	0:40	Zulian Headdress (22720)	Jin'do's Evil Eye (19885)	Earthfury Epaulets (16844)	Robes of the Exalted (13346)	Belt of Untapped Power (22716)	Ghoul Skin Leggings (18682)	Animist's Boots (19892)	Loomguard Armbraces (13969)	Blood Guard's Mail Vices (22867)	Eye of Orgrimmar (12545)	Ring of the Desert Winds (21483)	Eye of the Beast (13968)	Zandalarian Hero Charm (19950)	Cloak of the Hakkari Worshippers (22711)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	Totem of the Storm (23199)
83	Forkinoutlet	N/A	Unknown	57.5	20	Jul 25	0:40	Helm of the Lifegiver (18870)	Jin'do's Evil Eye (19885)	Wild Growth Spaulders (18810)	Zandalar Augur's Hauberk (19828)	Belt of Ten Storms (16944)	Legplates of Ten Storms (16946)	Greaves of Ten Storms (16949)	Zandalar Augur's Bracers (19830)	Gauntlets of Ten Storms (16948)	Fordring's Seal (16058)	Pure Elementium Band (19382)	Royal Seal of Eldre'Thalas (18471)	Eye of the Beast (13968)	Shroud of Pure Thought (19430)	Jin'do's Hexxer (19890)	Red Dragonscale Protector (19348)	Egan's Blaster (13289)
84	Tuuach	Thrallmart Employee	Horde	57.2	20	Aug 1	0:43	Tribal War Feathers (12960)	Amulet of the Shifting Sands (21507)	Epaulets of Ten Storms (16945)	Antiquated Nobleman's Tunic (20642)	Belt of Ten Storms (16944)	Legplates of Ten Storms (16946)	Earthfury Boots (16837)	Bindings of The Five Thunders (22095)	Gloves of the Messiah (21619)	Lagrave's Seal (12038)	Iridium Circle (11987)	Royal Seal of Eldre'Thalas (18471)	Eye of the Beast (13968)	Deep Woodlands Cloak (19121)	Cold Forged Hammer (20648)	Wormscale Blocker (21610)	N/A
85	Jellystain	N/A	Unknown	56.9	20	Aug 1	0:53	Insightful Hood (18490)	Tooth of Gnarr (13141)	Earthfury Epaulets (16844)	Robe of Everlasting Night (18385)	Frostwolf Cloth Belt (19090)	Salamander Scale Pants (18875)	Merciful Greaves (18318)	Bracers of Prosperity (18525)	Ogreseer Fists (11665)	Rosewine Circle (13178)	Cyclopean Band (11824)	Second Wind (11819)	Enamored Water Spirit (20503)	Cloak of the Hakkari Worshippers (22711)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	N/A
86	Volksvagin	Requiem	Horde	56.7	20	Jul 27	0:50	Helmet of Ten Storms (16947)	Animated Chain Necklace (18723)	Animist's Spaulders (19928)	Robes of the Exalted (13346)	Belt of Ten Storms (16944)	Legplates of Ten Storms (16946)	Seafury Boots (20262)	Loomguard Armbraces (13969)	Harmonious Gauntlets (18527)	Rosewine Circle (13178)	Ring of Blackrock (19397)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Hakkari Loa Cloak (19870)	The Hammer of Grace (11923)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
87	Ludaria	N/A	Unknown	56.7	20	Aug 2	1:10	Earthfury Helmet (16842)	Amulet of the Shifting Sands (21507)	Black Brood Pauldrons (19373)	Mindsurge Robe (18532)	Feralsurge Girdle (18104)	Manastorm Leggings (18872)	Shimmering Geta (19391)	Bracers of Ten Storms (16943)	Gauntlets of Ten Storms (16948)	Primalist's Band (19920)	Pure Elementium Band (19382)	Briarwood Reed (12930)	Zandalarian Hero Charm (19950)	Shroud of Pure Thought (19430)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	N/A
88	Dendro	N/A	Unknown	56.4	20	Aug 2	0:35	Stormcaller's Diadem (21372)	Amulet of the Shifting Sands (21507)	Stormcaller's Pauldrons (21376)	Stormcaller's Hauberk (21374)	Belt of Ten Storms (16944)	Stormcaller's Leggings (21375)	Stormcaller's Footguards (21373)	Bracers of Ten Storms (16943)	Gauntlets of Ten Storms (16948)	Cauterizing Band (19140)	Signet Ring of the Bronze Dragonflight (21209)	Briarwood Reed (12930)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Aurastone Hammer (17105)	Lei of the Lifegiver (19312)	Totem of Rage (22395)
89	凹凸曼打瓜皮	N/A	Unknown	56.4	20	Aug 7	1:00	Helmet of Ten Storms (16947)	Jin'do's Evil Eye (19885)	Stormcaller's Pauldrons (21376)	Zandalar Augur's Hauberk (19828)	Belt of Ten Storms (16944)	Stormcaller's Leggings (21375)	Stormcaller's Footguards (21373)	Bracers of Ten Storms (16943)	Gauntlets of Ten Storms (16948)	Primalist's Seal (19863)	Primalist's Band (19920)	Zandalarian Hero Charm (19950)	Rejuvenating Gem (19395)	Hide of the Wild (18510)	Sorcerous Dagger (18878)	Malistar's Defender (17106)	Egan's Blaster (13289)
90	Tizie	N/A	Unknown	56.2	20	Aug 6	0:34	Helmet of Ten Storms (16947)	Pendant of the Fallen Dragon (19371)	Wild Growth Spaulders (18810)	Breastplate of Ten Storms (16950)	Belt of Ten Storms (16944)	Salamander Scale Pants (18875)	Greaves of Ten Storms (16949)	Bracers of Ten Storms (16943)	Gauntlets of Ten Storms (16948)	Band of Sulfuras (19138)	Emerald Flame Ring (18395)	Eye of the Beast (13968)	Scarab Brooch (21625)	Hide of the Wild (18510)	Lok'amir il Romathis (19360)	Malistar's Defender (17106)	N/A
91	요이키텐카이	N/A	Unknown	56.1	20	Aug 18	0:55	Spellweaver's Turban (22267)	Nacreous Shell Necklace (22403)	Champion's Mail Pauldrons (23260)	Flowing Ritual Robes (20032)	Frostwolf Cloth Belt (19090)	Legionnaire's Mail Legguards (22887)	Dragonrider Boots (18102)	Bindings of The Five Thunders (22095)	Bloodtinged Gloves (19929)	Band of Servitude (22721)	Don Mauricio's Band of Domination (22433)	Royal Seal of Eldre'Thalas (18471)	Eye of the Beast (13968)	Deep Woodlands Cloak (19121)	Stinger of Ayamiss (21466)	Therazane's Touch (19315)	Totem of the Storm (23199)
92	Naturtotem	N/A	Unknown	55.5	19	Jul 27	1:16	The Hexxer's Cover (19886)	Animated Chain Necklace (18723)	Epaulets of Ten Storms (16945)	Robes of the Exalted (13346)	Whipvine Cord (18327)	Ghoul Skin Leggings (18682)	Greaves of Ten Storms (16949)	Bracers of Ten Storms (16943)	Gloves of Restoration (18309)	Eye of Orgrimmar (12545)	Fordring's Seal (16058)	Second Wind (11819)	Royal Seal of Eldre'Thalas (18471)	Hakkari Loa Cloak (19870)	Charstone Dirk (17710)	Thaurissan's Royal Scepter (11928)	N/A
93	Blåskalle	N/A	Unknown	55.1	20	Aug 18	0:36	Helmet of Ten Storms (16947)	Amulet of the Shifting Sands (21507)	Wild Growth Spaulders (18810)	Robes of the Exalted (13346)	Belt of Ten Storms (16944)	Empowered Leggings (19385)	Greaves of Ten Storms (16949)	Bracers of Ten Storms (16943)	Wasphide Gauntlets (21617)	Fordring's Seal (16058)	Cauterizing Band (19140)	Rejuvenating Gem (19395)	Zandalarian Hero Charm (19950)	Shroud of Pure Thought (19430)	Annihilator (12798)	Lei of the Lifegiver (19312)	Egan's Blaster (13289)
94	Stribog	N/A	Unknown	54.8	20	Aug 12	0:33	Zulian Headdress (22720)	Jeklik's Opaline Talisman (19923)	Elder Wizard's Mantle (13013)	Zandalar Augur's Hauberk (19828)	Zandalar Augur's Belt (19829)	Animist's Leggings (19877)	Abyssal Mail Sabatons (20656)	Zandalar Augur's Bracers (19830)	Abyssal Mail Handguards (20659)	Quicksilver Ring (11991)	Band of the Hierophant (13096)	Zandalarian Hero Charm (19950)	Royal Seal of Eldre'Thalas (18471)	Hide of the Wild (18510)	Blessed Qiraji Augur Staff (21275)	N/A	N/A
95	Totembox	N/A	Unknown	54.6	20	Aug 1	0:40	Helmet of Ten Storms (16947)	Animated Chain Necklace (18723)	Living Shoulders (15061)	Dreamweave Vest (10021)	Corehound Belt (19162)	Legplates of Ten Storms (16946)	Seafury Boots (20262)	Magister's Bindings (16683)	Blood Guard's Mail Vices (22867)	Primalist's Seal (19863)	Fordring's Seal (16058)	Royal Seal of Eldre'Thalas (18471)	Shard of the Scale (17064)	Hide of the Wild (18510)	Cold Forged Hammer (20648)	Lei of the Lifegiver (19312)	Totem of Sustaining (23200)
96	Arcofhealing	N/A	Unknown	54.3	20	Aug 5	0:43	Zulian Headdress (22720)	Jin'do's Evil Eye (19885)	Living Shoulders (15061)	Robes of the Exalted (13346)	Sash of Mercy (14553)	Empowered Leggings (19385)	Betrayer's Boots (19897)	Loomguard Armbraces (13969)	Harmonious Gauntlets (18527)	Band of Servitude (22721)	Band of Mending (22334)	Second Wind (11819)	Royal Seal of Eldre'Thalas (18471)	Onyxia Scale Cloak (15138)	The Hammer of Grace (11923)	Formidable Crest (15633)	Totem of Sustaining (23200)
