Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
47	Wweszero	Mythodical	Alliance	743.0	40	Feb 26	1:15:19	Lieutenant Commander's Dreadweave Cowl (23310)	Dark Advisor's Pendant (18691)	Lieutenant Commander's Dreadweave Spaulders (23311)	Robe of the Void (14153)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Elegant Bracers (10213)	Felcloth Gloves (18407)	Maiden's Circle (13001)	Songstone of Ironforge (12543)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Elegant Cloak (10212)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
48	Empowa	Primates	Alliance	740.0	39	Mar 2	49:44	Nemesis Skullcap (16929)	Tempest Talisman (18317)	Lieutenant Commander's Dreadweave Spaulders (23311)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Knight-Captain's Dreadweave Legguards (23296)	Knight-Lieutenant's Dreadweave Walkers (23283)	Resplendent Bracelets (14320)	Knight-Lieutenant's Dreadweave Handwraps (23282)	Songstone of Ironforge (12543)	Underworld Band (1980)	Royal Seal of Eldre'Thalas (18467)	Briarwood Reed (12930)	High Councillor's Cloak (10138)	Rod of the Ogre Magi (18534)	N/A	Umbral Wand (5216)
49	Banja	Mandate of Heaven	Horde	738.6	40	Mar 9	35:03	Nemesis Skullcap (16929)	Choker of the Fire Lord (18814)	Champion's Dreadweave Spaulders (23256)	Robe of the Void (14153)	Ban'thok Sash (11662)	Nemesis Leggings (16930)	Blood Guard's Dreadweave Walkers (22855)	Felheart Bracers (16804)	Felcloth Gloves (18407)	Eye of Orgrimmar (12545)	Underworld Band (1980)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
50	Jylle	N/A	Unknown	738.1	40	Mar 16	52:51	Champion's Dreadweave Cowl (23255)	Star of Mystaria (12103)	Champion's Dreadweave Spaulders (23256)	Robe of the Void (14153)	Sash of Whispered Secrets (18809)	Felheart Pants (16810)	Blood Guard's Dreadweave Walkers (22855)	Councillor's Cuffs (10096)	Felcloth Gloves (18407)	Underworld Band (1980)	Eye of Orgrimmar (12545)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Frostwolf Advisor's Cloak (19085)	Blade of the New Moon (18372)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
51	Lowkeyslay	hmm	Alliance	737.2	40	Feb 23	42:26	Nemesis Skullcap (16929)	Anastari Heirloom (18728)	Lieutenant Commander's Dreadweave Spaulders (23311)	Master's Vest (10246)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Knight-Lieutenant's Dreadweave Walkers (23283)	Bonecaster's Bindings (14301)	Knight-Lieutenant's Dreadweave Handwraps (23282)	Songstone of Ironforge (12543)	Underworld Band (1980)	Briarwood Reed (12930)	Eye of the Beast (13968)	Sapphiron Drape (17078)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Glowstar Rod (15281)
52	Tulac	Bulwark	Alliance	736.2	40	Feb 19	1:08:31	Lieutenant Commander's Dreadweave Cowl (23310)	Choker of the Fire Lord (18814)	Lieutenant Commander's Dreadweave Spaulders (23311)	Robe of the Void (14153)	Sash of Whispered Secrets (18809)	Nemesis Leggings (16930)	Maleki's Footwraps (18735)	Mystical Bracers (10173)	Felcloth Gloves (18407)	Songstone of Ironforge (12543)	Underworld Band (1980)	Briarwood Reed (12930)	Eye of the Beast (13968)	Mystical Cape (10174)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Dragon Finger (15282)
53	Melodil	LIGHT HALL	Alliance	731.8	40	Mar 9	54:11	Nemesis Skullcap (16929)	Choker of Enlightenment (17109)	Lieutenant Commander's Dreadweave Spaulders (23311)	Robe of the Void (14153)	Ban'thok Sash (11662)	Nemesis Leggings (16930)	Knight-Lieutenant's Dreadweave Walkers (23283)	High Councillor's Bracers (10136)	Knight-Lieutenant's Dreadweave Handwraps (23282)	Songstone of Ironforge (12543)	Underworld Band (1980)	Eye of the Beast (13968)	Briarwood Reed (12930)	Master's Cloak (10249)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Dragon Finger (15282)
54	Bandage	Live Lucky	Alliance	731.4	40	Feb 5	1:19:52	Nemesis Skullcap (16929)	Choker of the Fire Lord (18814)	Elegant Mantle (10210)	Elegant Tunic (10218)	Ban'thok Sash (11662)	Nemesis Leggings (16930)	Maleki's Footwraps (18735)	Sublime Wristguards (18497)	Felcloth Gloves (18407)	Blood of the Martyr (17045)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Staff of Dominance (18842)	N/A	Bonecreeper Stylus (13938)
55	Prilla	SQUAWK	Horde	731.1	40	Mar 5	1:09:27	Champion's Dreadweave Cowl (23255)	Star of Mystaria (12103)	Champion's Dreadweave Spaulders (23256)	Robe of the Void (14153)	Ban'thok Sash (11662)	Nemesis Leggings (16930)	High Councillor's Boots (10137)	Elegant Bracers (10213)	Felcloth Gloves (18407)	Eye of Orgrimmar (12545)	Maiden's Circle (13001)	Royal Seal of Eldre'Thalas (18467)	Briarwood Reed (12930)	High Councillor's Cloak (10138)	Sorcerous Dagger (18878)	Tome of Shadow Force (19309)	Dragon Finger (15282)
56	Rct	N/A	Unknown	730.9	40	Feb 15	1:13:52	Champion's Dreadweave Cowl (23255)	Star of Mystaria (12103)	Champion's Dreadweave Spaulders (23256)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Felheart Pants (16810)	Omnicast Boots (11822)	Felheart Bracers (16804)	Hands of Power (13253)	Eye of Orgrimmar (12545)	Cyclopean Band (11824)	Briarwood Reed (12930)	Eye of the Beast (13968)	Deep Woodlands Cloak (19121)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Umbral Wand (5216)
57	Dragontears	Nichts C Thun	Alliance	730.9	39	Feb 19	1:08:01	Nemesis Skullcap (16929)	Choker of Enlightenment (17109)	Burial Shawl (18681)	Robe of the Void (14153)	Felheart Belt (16806)	Nemesis Leggings (16930)	Felheart Slippers (16803)	Councillor's Cuffs (10096)	Felheart Gloves (16805)	Songstone of Ironforge (12543)	Underworld Band (1980)	Briarwood Reed (12930)	Eye of the Beast (13968)	Sapphiron Drape (17078)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
58	Kahle	Buds	Alliance	730.5	40	Feb 19	57:02	Lieutenant Commander's Dreadweave Cowl (23310)	Choker of the Fire Lord (18814)	Lieutenant Commander's Dreadweave Spaulders (23311)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Nemesis Leggings (16930)	Maleki's Footwraps (18735)	Felheart Bracers (16804)	Felcloth Gloves (18407)	Underworld Band (1980)	Songstone of Ironforge (12543)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Elegant Cloak (10212)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Bonecreeper Stylus (13938)
59	Nullptr	N/A	Unknown	729.2	40	Feb 13	59:14	Champion's Dreadweave Cowl (23255)	Dark Advisor's Pendant (18691)	Champion's Dreadweave Spaulders (23256)	Robe of the Void (14153)	Ban'thok Sash (11662)	Nemesis Leggings (16930)	High Councillor's Boots (10137)	Tearfall Bracers (13409)	Felcloth Gloves (18407)	Eye of Orgrimmar (12545)	Underworld Band (1980)	Briarwood Reed (12930)	Eye of the Beast (13968)	High Councillor's Cloak (10138)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
60	Ximinish	Aftershock	Alliance	726.0	40	Mar 9	42:32	Lieutenant Commander's Dreadweave Cowl (23310)	Dark Advisor's Pendant (18691)	Lieutenant Commander's Dreadweave Spaulders (23311)	Robe of the Void (14153)	Sash of Whispered Secrets (18809)	Nemesis Leggings (16930)	Maleki's Footwraps (18735)	Felheart Bracers (16804)	Felcloth Gloves (18407)	Songstone of Ironforge (12543)	Underworld Band (1980)	Eye of the Beast (13968)	Royal Seal of Eldre'Thalas (18467)	Master's Cloak (10249)	Mind Carver (18396)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
61	오르페브르	Balance 2	Alliance	725.2	40	Mar 8	1:11:18	Lieutenant Commander's Dreadweave Cowl (23310)	Tempest Talisman (18317)	Lieutenant Commander's Dreadweave Spaulders (23311)	Robe of Volatile Power (19145)	Mana Igniting Cord (19136)	Fel-Infused Leggings (19133)	Maleki's Footwraps (18735)	Sublime Wristguards (18497)	Felheart Gloves (16805)	Underworld Band (1980)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Royal Seal of Eldre'Thalas (18467)	Stormpike Sage's Cloak (19086)	Rod of the Ogre Magi (18534)	N/A	Bonecreeper Stylus (13938)
62	Gladhands	hold w	Alliance	725.0	40	Feb 13	46:39	Lieutenant Commander's Dreadweave Cowl (23310)	Choker of the Fire Lord (18814)	Lieutenant Commander's Dreadweave Spaulders (23311)	Robe of the Void (14153)	Ban'thok Sash (11662)	Nemesis Leggings (16930)	Maleki's Footwraps (18735)	High Councillor's Bracers (10136)	Felcloth Gloves (18407)	Underworld Band (1980)	Songstone of Ironforge (12543)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	High Councillor's Cloak (10138)	Staff of Dominance (18842)	N/A	Skul's Ghastly Touch (13396)
63	사과여친	Balance	Alliance	723.9	40	Feb 14	1:17:22	Nemesis Skullcap (16929)	Choker of the Fire Lord (18814)	Felcloth Shoulders (14112)	Robe of the Void (14153)	Sash of Whispered Secrets (18809)	Nemesis Leggings (16930)	Elegant Boots (10211)	Sergeant Major's Silk Cuffs (18456)	Felcloth Gloves (18407)	Underworld Band (1980)	Songstone of Ironforge (12543)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Spritecaster Cape (11623)	Witchblade (13964)	Tome of Shadow Force (19309)	Bonecreeper Stylus (13938)
64	Grimcrag	Nexus	Alliance	719.0	40	Mar 16	56:59	Lieutenant Commander's Dreadweave Cowl (23310)	Choker of the Fire Lord (18814)	Lieutenant Commander's Dreadweave Spaulders (23311)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Nemesis Leggings (16930)	Master's Boots (10247)	High Councillor's Bracers (10136)	Felcloth Gloves (18407)	Band of the Unicorn (7553)	Songstone of Ironforge (12543)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Resplendent Cloak (14321)	Blade of the New Moon (18372)	Tome of Shadow Force (19309)	Bonecreeper Stylus (13938)
65	Cokeey	Smooth	Horde	718.7	40	Mar 10	1:35:54	Champion's Dreadweave Cowl (23255)	Choker of the Fire Lord (18814)	Champion's Dreadweave Spaulders (23256)	Robe of Winter Night (14136)	Ban'thok Sash (11662)	Nemesis Leggings (16930)	Maleki's Footwraps (18735)	High Councillor's Bracers (10136)	Felcloth Gloves (18407)	Maiden's Circle (13001)	Eye of Orgrimmar (12545)	Eye of the Beast (13968)	Briarwood Reed (12930)	Master's Cloak (10249)	Demon Blade (15246)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
66	Coco	Nichts C Thun	Alliance	718.3	39	Feb 19	1:08:01	Lieutenant Commander's Dreadweave Cowl (23310)	Dark Advisor's Pendant (18691)	Lieutenant Commander's Dreadweave Spaulders (23311)	Robe of the Void (14153)	Ban'thok Sash (11662)	Nemesis Leggings (16930)	Maleki's Footwraps (18735)	Tearfall Bracers (13409)	Felcloth Gloves (18407)	Songstone of Ironforge (12543)	Underworld Band (1980)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Spritecaster Cape (11623)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
67	Doshkin	Bulwark	Alliance	715.8	40	Mar 12	1:02:01	Nemesis Skullcap (16929)	Anastari Heirloom (18728)	Felcloth Shoulders (14112)	Robe of the Void (14153)	Sash of Whispered Secrets (18809)	Nemesis Leggings (16930)	Knight-Lieutenant's Dreadweave Walkers (23283)	Felheart Bracers (16804)	Knight-Lieutenant's Dreadweave Handwraps (23282)	Songstone of Ironforge (12543)	Band of the Unicorn (7553)	Eye of the Beast (13968)	Briarwood Reed (12930)	Mystical Cape (10174)	Azuresong Mageblade (17103)	Therazane's Touch (19315)	Ivory Wand (15279)
68	丶曦禾	N/A	Unknown	714.5	40	Feb 23	1:32:48	Nemesis Skullcap (16929)	Choker of the Fire Lord (18814)	Felcloth Shoulders (14112)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Nemesis Leggings (16930)	Knight-Lieutenant's Dreadweave Walkers (23283)	Elegant Bracers (10213)	Knight-Lieutenant's Dreadweave Handwraps (23282)	Underworld Band (1980)	Songstone of Ironforge (12543)	Briarwood Reed (12930)	Eye of the Beast (13968)	Master's Cloak (10249)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
69	Medusa	Frostwolfclan	Horde	714.4	40	Mar 13	1:05:36	Champion's Dreadweave Cowl (23255)	Star of Mystaria (12103)	Champion's Dreadweave Spaulders (23256)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Nemesis Leggings (16930)	Felheart Slippers (16803)	Felheart Bracers (16804)	Felheart Gloves (16805)	Cyclopean Band (11824)	Eye of Orgrimmar (12545)	Talisman of Ephemeral Power (18820)	Eye of the Beast (13968)	Sapphiron Drape (17078)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Bonecreeper Stylus (13938)
70	Redrash	Gambit	Alliance	712.9	40	Feb 20	1:06:39	Lieutenant Commander's Dreadweave Cowl (23310)	Choker of the Fire Lord (18814)	Lieutenant Commander's Dreadweave Spaulders (23311)	Robe of the Void (14153)	Sash of Whispered Secrets (18809)	Nemesis Leggings (16930)	Maleki's Footwraps (18735)	High Councillor's Bracers (10136)	Felcloth Gloves (18407)	Songstone of Ironforge (12543)	Underworld Band (1980)	Eye of the Beast (13968)	Briarwood Reed (12930)	Master's Cloak (10249)	Witchblade (13964)	Therazane's Touch (19315)	Bonecreeper Stylus (13938)
71	Hazfear	N/A	Unknown	712.0	40	Mar 16	42:59	Lieutenant Commander's Dreadweave Cowl (23310)	Star of Mystaria (12103)	Lieutenant Commander's Dreadweave Spaulders (23311)	Robe of the Void (14153)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Elegant Bracers (10213)	Felcloth Gloves (18407)	Maiden's Circle (13001)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Master's Cloak (10249)	Staff of Dominance (18842)	N/A	Bonecreeper Stylus (13938)
72	Zanean	Exploding Labrats	Alliance	710.6	40	Mar 5	33:10	Lieutenant Commander's Dreadweave Cowl (23310)	Dark Advisor's Pendant (18691)	Lieutenant Commander's Dreadweave Spaulders (23311)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Elegant Bracers (10213)	Felcloth Gloves (18407)	Underworld Band (1980)	Songstone of Ironforge (12543)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Eternal Cloak (14331)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Dragon Finger (15282)
73	Nexstia	Gnomeboys	Alliance	708.0	40	Feb 27	1:13:47	Felheart Horns (16808)	Choker of Enlightenment (17109)	Felheart Shoulder Pads (16807)	Felheart Robes (16809)	Ban'thok Sash (11662)	Nemesis Leggings (16930)	Knight-Lieutenant's Dreadweave Walkers (23283)	High Councillor's Bracers (10136)	Knight-Lieutenant's Dreadweave Handwraps (23282)	Underworld Band (1980)	Songstone of Ironforge (12543)	Goblin Bomb Dispenser (10587)	Royal Seal of Eldre'Thalas (18467)	Stormpike Sage's Cloak (19086)	Blade of the New Moon (18372)	Tome of Shadow Force (19309)	Glowstar Rod (15281)
74	Zorr	N/A	Unknown	706.3	39	Mar 17	48:34	Champion's Dreadweave Cowl (23255)	Choker of the Fire Lord (18814)	Champion's Dreadweave Spaulders (23256)	Elegant Robes (10215)	Ban'thok Sash (11662)	Nemesis Leggings (16930)	Maleki's Footwraps (18735)	Councillor's Cuffs (10096)	Felcloth Gloves (18407)	Eye of Orgrimmar (12545)	Underworld Band (1980)	Eye of the Beast (13968)	Briarwood Reed (12930)	High Councillor's Cloak (10138)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Bonecreeper Stylus (13938)
75	Järnspik	N/A	Unknown	706.1	40	Mar 12	39:40	Nemesis Skullcap (16929)	Star of Mystaria (12103)	Champion's Dreadweave Spaulders (23256)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Legionnaire's Dreadweave Legguards (22881)	Maleki's Footwraps (18735)	Abjurer's Bands (9937)	Felcloth Gloves (18407)	Band of the Unicorn (7553)	Band of the Unicorn (7553)	Royal Seal of Eldre'Thalas (18467)	Eye of the Beast (13968)	Archivist Cape (13386)	Witchblade (13964)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
76	Viciousbambi	oops	Horde	705.2	40	Feb 27	52:24	Nemesis Skullcap (16929)	Choker of the Fire Lord (18814)	Champion's Dreadweave Spaulders (23256)	Felheart Robes (16809)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Blood Guard's Dreadweave Walkers (22855)	Felheart Bracers (16804)	Blood Guard's Dreadweave Handwraps (22865)	Underworld Band (1980)	Eye of Orgrimmar (12545)	Royal Seal of Eldre'Thalas (18467)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
77	Kukhäxan	Temporary	Horde	705.1	40	Feb 3	50:19	Nemesis Skullcap (16929)	Choker of the Fire Lord (18814)	Felheart Shoulder Pads (16807)	Robe of the Void (14153)	Elegant Belt (10216)	Nemesis Leggings (16930)	Maleki's Footwraps (18735)	Elegant Bracers (10213)	Felheart Gloves (16805)	Eye of Orgrimmar (12545)	Band of the Unicorn (7553)	Briarwood Reed (12930)	Eye of the Beast (13968)	High Councillor's Cloak (10138)	Azuresong Mageblade (17103)	Therazane's Touch (19315)	Glowstar Rod (15281)
78	Moonflower	Timewalkers	Alliance	705.0	40	Jan 23	49:06	Nemesis Skullcap (16929)	Dark Advisor's Pendant (18691)	Felcloth Shoulders (14112)	Robe of the Void (14153)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Maleki's Footwraps (18735)	Bloodwoven Bracers (14260)	Felheart Gloves (16805)	Underworld Band (1980)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Elegant Cloak (10212)	Witchblade (13964)	Spirit of Aquementas (11904)	Skul's Ghastly Touch (13396)
79	Lei	casual trash pug	Alliance	704.6	35	Mar 14	1:12:51	Lieutenant Commander's Dreadweave Cowl (23310)	Choker of the Fire Lord (18814)	Lieutenant Commander's Dreadweave Spaulders (23311)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Nemesis Leggings (16930)	Maleki's Footwraps (18735)	Mystical Bracers (10173)	Felcloth Gloves (18407)	Songstone of Ironforge (12543)	Underworld Band (1980)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Master's Cloak (10249)	Sorcerous Dagger (18878)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
80	Waypoint	Boy's Night	Alliance	704.0	39	Feb 25	41:51	Nemesis Skullcap (16929)	Star of Mystaria (12103)	Burial Shawl (18681)	Felheart Robes (16809)	Ban'thok Sash (11662)	Nemesis Leggings (16930)	Maleki's Footwraps (18735)	Felheart Bracers (16804)	Felcloth Gloves (18407)	Ring of Spell Power (19147)	Songstone of Ironforge (12543)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Staff of Dominance (18842)	N/A	Bonecreeper Stylus (13938)
81	Sologrief	sweat level medium	Horde	701.8	40	Feb 27	55:10	Nemesis Skullcap (16929)	Choker of the Fire Lord (18814)	Champion's Dreadweave Spaulders (23256)	Robe of the Void (14153)	Ban'thok Sash (11662)	Nemesis Leggings (16930)	Blood Guard's Dreadweave Walkers (22855)	Elegant Bracers (10213)	Felcloth Gloves (18407)	Eye of Orgrimmar (12545)	Underworld Band (1980)	Royal Seal of Eldre'Thalas (18467)	Briarwood Reed (12930)	High Councillor's Cloak (10138)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
82	Qiima	N/A	Unknown	701.4	40	Mar 16	45:45	Champion's Dreadweave Cowl (23255)	Choker of Enlightenment (17109)	Champion's Dreadweave Spaulders (23256)	Robe of Winter Night (14136)	Sash of Whispered Secrets (18809)	Nemesis Leggings (16930)	Maleki's Footwraps (18735)	Elegant Bracers (10213)	Felcloth Gloves (18407)	Underworld Band (1980)	Underworld Band (1980)	Royal Seal of Eldre'Thalas (18467)	Briarwood Reed (12930)	Master's Cloak (10249)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
83	Lucky	Elysium	Alliance	700.6	40	Mar 2	44:24	Nemesis Skullcap (16929)	Choker of the Fire Lord (18814)	Master's Mantle (10253)	Robe of the Void (14153)	Sash of Whispered Secrets (18809)	Nemesis Leggings (16930)	Maleki's Footwraps (18735)	Eternal Bindings (14330)	Felcloth Gloves (18407)	Band of the Unicorn (7553)	Songstone of Ironforge (12543)	Briarwood Reed (12930)	Eye of the Beast (13968)	High Councillor's Cloak (10138)	Staff of Dominance (18842)	N/A	Bonecreeper Stylus (13938)
84	Ignaz	N/A	Unknown	699.4	40	Mar 17	50:04	Lieutenant Commander's Dreadweave Cowl (23310)	Dark Advisor's Pendant (18691)	Lieutenant Commander's Dreadweave Spaulders (23311)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Nemesis Leggings (16930)	Maleki's Footwraps (18735)	Felheart Bracers (16804)	Felcloth Gloves (18407)	Songstone of Ironforge (12543)	Ring of Spell Power (19147)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Sapphiron Drape (17078)	Staff of Dominance (18842)	N/A	Bonecreeper Stylus (13938)
85	Nado	N/A	Unknown	699.2	40	Mar 16	1:08:26	Champion's Dreadweave Cowl (23255)	Choker of the Fire Lord (18814)	Champion's Dreadweave Spaulders (23256)	Robe of Volatile Power (19145)	Sash of Whispered Secrets (18809)	Felheart Pants (16810)	Maleki's Footwraps (18735)	High Councillor's Bracers (10136)	Felcloth Gloves (18407)	Underworld Band (1980)	Eye of Orgrimmar (12545)	Royal Seal of Eldre'Thalas (18467)	Briarwood Reed (12930)	High Councillor's Cloak (10138)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Bonecreeper Stylus (13938)
86	Erebius	The OranThul	Horde	698.8	39	Mar 2	54:24	Nemesis Skullcap (16929)	Anastari Heirloom (18728)	Champion's Dreadweave Spaulders (23256)	Felcloth Robe (14106)	Felheart Belt (16806)	Felheart Pants (16810)	Blood Guard's Dreadweave Walkers (22855)	Celestial Bindings (14311)	Felcloth Gloves (18407)	Underworld Band (1980)	Underworld Band (1980)	Eye of the Beast (13968)	Royal Seal of Eldre'Thalas (18467)	High Councillor's Cloak (10138)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Dragon Finger (15282)
87	Skuggsmurfen	Den Tar Jag	Horde	694.2	40	Mar 9	51:08	Champion's Dreadweave Cowl (23255)	Star of Mystaria (12103)	Champion's Dreadweave Spaulders (23256)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Nemesis Leggings (16930)	Maleki's Footwraps (18735)	Felheart Bracers (16804)	Felcloth Gloves (18407)	Band of the Unicorn (7553)	Eye of Orgrimmar (12545)	Briarwood Reed (12930)	Talisman of Ephemeral Power (18820)	Sapphiron Drape (17078)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Lethtendris' Wand (18301)
88	Tinyterror	N/A	Unknown	694.1	40	Feb 26	48:21	Lieutenant Commander's Dreadweave Cowl (23310)	Choker of the Fire Lord (18814)	Lieutenant Commander's Dreadweave Spaulders (23311)	Robe of Volatile Power (19145)	Sash of Whispered Secrets (18809)	Nemesis Leggings (16930)	Maleki's Footwraps (18735)	Mystical Bracers (10173)	Felcloth Gloves (18407)	Songstone of Ironforge (12543)	Underworld Band (1980)	Eye of the Beast (13968)	Briarwood Reed (12930)	Master's Cloak (10249)	Staff of Dominance (18842)	N/A	Skul's Ghastly Touch (13396)
89	Clock	The Lovely Lads	Alliance	692.5	39	Feb 20	46:31	Nemesis Skullcap (16929)	Dark Advisor's Pendant (18691)	Lieutenant Commander's Dreadweave Spaulders (23311)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Skyshroud Leggings (13170)	Knight-Lieutenant's Dreadweave Walkers (23283)	Felheart Bracers (16804)	Felcloth Gloves (18407)	Songstone of Ironforge (12543)	Underworld Band (1980)	Eye of the Beast (13968)	Briarwood Reed (12930)	Mystical Cape (10174)	Mind Carver (18396)	Tome of Shadow Force (19309)	Bonecreeper Stylus (13938)
90	Zoso	Nominal	Horde	692.1	39	Mar 12	1:01:26	Nemesis Skullcap (16929)	Choker of Enlightenment (17109)	Felcloth Shoulders (14112)	Robe of Volatile Power (19145)	Mana Igniting Cord (19136)	Nemesis Leggings (16930)	Maleki's Footwraps (18735)	Felheart Bracers (16804)	Felcloth Gloves (18407)	Cyclopean Band (11824)	Eye of Orgrimmar (12545)	Eye of the Beast (13968)	Briarwood Reed (12930)	Sapphiron Drape (17078)	Staff of Dominance (18842)	N/A	Bonecreeper Stylus (13938)
91	清嗓么老坑	标准流程-无心	Horde	691.1	40	Mar 10	1:03:27	Nemesis Skullcap (16929)	Choker of the Fire Lord (18814)	High Councillor's Mantle (10142)	Robe of the Void (14153)	Mana Igniting Cord (19136)	Nemesis Leggings (16930)	Blood Guard's Dreadweave Walkers (22855)	Felheart Bracers (16804)	Blood Guard's Dreadweave Handwraps (22865)	Ring of Spell Power (19147)	Ring of Spell Power (19147)	Talisman of Ephemeral Power (18820)	Briarwood Reed (12930)	Master's Cloak (10249)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Skul's Ghastly Touch (13396)
92	Sekkii	Balance	Alliance	690.9	40	Feb 28	1:16:26	Nemesis Skullcap (16929)	Tempest Talisman (18317)	Lieutenant Commander's Dreadweave Spaulders (23311)	Robe of Winter Night (14136)	Ban'thok Sash (11662)	Nemesis Leggings (16930)	Maleki's Footwraps (18735)	Sublime Wristguards (18497)	Hands of Power (13253)	Songstone of Ironforge (12543)	Band of Rumination (18103)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18467)	Stormpike Sage's Cloak (19086)	Mind Carver (18396)	Tome of Shadow Force (19309)	Stormrager (16997)
93	Nejab	GRIEF GANG	Horde	690.4	40	Feb 23	44:35	Champion's Dreadweave Cowl (23255)	Dark Advisor's Pendant (18691)	Champion's Dreadweave Spaulders (23256)	Robe of Volatile Power (19145)	Ban'thok Sash (11662)	Felheart Pants (16810)	Maleki's Footwraps (18735)	Sublime Wristguards (18497)	Felcloth Gloves (18407)	Eye of Orgrimmar (12545)	Underworld Band (1980)	Briarwood Reed (12930)	Royal Seal of Eldre'Thalas (18467)	Sapphiron Drape (17078)	Azuresong Mageblade (17103)	Tome of Shadow Force (19309)	Bonecreeper Stylus (13938)
